net_manager,street,house_number,zipcode,city,annual_consume,annual_produce
Enexis B.V.,Oude Statenzijl,66,9688RJ,DRIEBORG,149.2142857,0
Enexis B.V.,Luppo Stekstraat,86,9688RP,DRIEBORG,183.0666667,190.3893334
Enexis B.V.,Stadspolder,36,9688TA,OUDEZIJL,153.2692308,0
Enexis B.V.,Verlengde Hoofdstraat,111,9693AB,BAD NIEUWESCHANS,264.2666667,0
Enexis B.V.,H F Dresselhuisstraat,83,9693AM,BAD NIEUWESCHANS,273.0909091,40.96363637
Enexis B.V.,Langakkerschans,129,9693AV,BAD NIEUWESCHANS,117.2380952,0
Enexis B.V.,Wethouder H Meijerstraat,58,9693AX,BAD NIEUWESCHANS,164,159.08
Enexis B.V.,Linteloostraat,28,9693BG,BAD NIEUWESCHANS,88.92307692,0
Enexis B.V.,Christiaan Eberhardstr,53,9693BJ,BAD NIEUWESCHANS,135.4230769,0
Enexis B.V.,Charlottestraat,1,9693BK,BAD NIEUWESCHANS,178.5263158,0
Enexis B.V.,Noorseweg,49,9693BL,BAD NIEUWESCHANS,95.60869565,0
Enexis B.V.,Bunderweg,134,9693BP,BAD NIEUWESCHANS,152.3,135.547
Enexis B.V.,Achter de Hoofdpoort,104,9693BV,BAD NIEUWESCHANS,147.6666667,0
Enexis B.V.,W.Mettingstraat,42,9693BW,BAD NIEUWESCHANS,185.7391304,0
Enexis B.V.,J Driegenstraat,120,9693CA,BAD NIEUWESCHANS,188,0
Enexis B.V.,Rusthoflaan,131,9693CC,BAD NIEUWESCHANS,188.0714286,31.97214286
Enexis B.V.,Rijksweg Nr 42,8,9693CK,BAD NIEUWESCHANS,638,529.54
Enexis B.V.,Vestinggracht,52,9693CN,BAD NIEUWESCHANS,79.75757576,0
Enexis B.V.,Mr P J Troelstrakade,122,9693DA,BAD NIEUWESCHANS,205.3636364,0
Enexis B.V.,Heemhof,64,9695AZ,BELLINGWOLDE,215.1111111,0
Enexis B.V.,Groene Kruislaan,96,9695BB,BELLINGWOLDE,198.7058824,0
Enexis B.V.,De Klieve,57,9695BD,BELLINGWOLDE,144.5416667,0
Enexis B.V.,Gronddiep,25,9695BE,BELLINGWOLDE,176,0
Enexis B.V.,Vonkslaan,99,9695BR,BELLINGWOLDE,148.9090909,0
Enexis B.V.,Tweede Bovenstreeklaan,13,9695BT,BELLINGWOLDE,338.8333333,338.8333333
Enexis B.V.,Rhederweg,25,9695CA,BELLINGWOLDE,359.1818182,136.4890909
Enexis B.V.,Wittenborgslaan,20,9695CL,BELLINGWOLDE,572.0625,0
Enexis B.V.,Leidijksweg,140,9695CR,BELLINGWOLDE,282,0
Enexis B.V.,Slengweg,126,9695CS,BELLINGWOLDE,230.3,0
Enexis B.V.,Tweede Bouwtelaan,70,9695ED,BELLINGWOLDE,159.1851852,84.36814816
Enexis B.V.,Postkantoorlaan,59,9695EJ,BELLINGWOLDE,93.52,0
Enexis B.V.,'t Lindenhof,35,9695EN,BELLINGWOLDE,363.4,0
Enexis B.V.,Oude Lindelaan,150,9695ER,BELLINGWOLDE,275.8,0
Enexis B.V.,Reidersingel,126,9695GD,BELLINGWOLDE,91.04347826,0
Enexis B.V.,Middensingel,75,9695HA,BELLINGWOLDE,312.4285714,0
Enexis B.V.,Reiderlandstraat,126,9695HK,BELLINGWOLDE,176.2,0
Enexis B.V.,Oude Laan,115,9695HR,BELLINGWOLDE,291.8666667,0
Enexis B.V.,Kanaaldijk Westzijde,80,9695TT,BELLINGWOLDE,187.75,152.0775
Enexis B.V.,Wymeersterweg,46,9695VC,BELLINGWOLDE,161.8648649,0
Enexis B.V.,Swikstellen,51,9697MA,BLIJHAM,137.7777778,0
Enexis B.V.,Zandstroom A,93,9697NW,BLIJHAM,99.5952381,0
Enexis B.V.,Bovenlanden,58,9697NZ,BLIJHAM,131.3666667,144.5033334
Enexis B.V.,Achterste Rou,76,9697PT,BLIJHAM,119.0588235,0
Enexis B.V.,Berkenpad,54,9697RE,BLIJHAM,55.16666667,0
Enexis B.V.,Wiltslaan,59,9697RX,BLIJHAM,270.65,0
Enexis B.V.,Woningbouwlaan,86,9697SE,BLIJHAM,93.80434783,0
Enexis B.V.,Morigerweg,56,9697SN,BLIJHAM,168.7037037,0
Enexis B.V.,Kochspad,142,9697SV,BLIJHAM,238.8,0
Enexis B.V.,Lutjeloosterweg,40,9697SW,BLIJHAM,96.82926829,4.841463415
Enexis B.V.,Winschoter Hogebrug,74,9697VE,BLIJHAM,261.9411765,0
Enexis B.V.,Tjabbestreek,57,9697XL,BLIJHAM,364.5833333,0
Enexis B.V.,Kentersweg,24,9697XM,BLIJHAM,337.1666667,64.06166667
Enexis B.V.,Bouwteweg,3,9697XN,BLIJHAM,366.3333333,0
Enexis B.V.,Tweekarspelenweg,9,9697XP,BLIJHAM,1155.2,0
Enexis B.V.,Wedderhofte,120,9698AV,WEDDE,114.3235294,0
Enexis B.V.,Weddermarke,91,9698AX,WEDDE,88.23255814,0
Enexis B.V.,Spanjaardsweg,140,9698BT,WEDDE,174.3939394,0
Enexis B.V.,Hoofdweg Wedderveer,98,9698PB,WEDDE,303.5625,0
Enexis B.V.,Veerlaan,54,9698PG,WEDDE,251.0714286,70.30000001
Enexis B.V.,Ossedijk,5,9698PL,WEDDE,282.1176471,0
Enexis B.V.,Wedderbergenweg,56,9698XV,WEDDE,296.4347826,0
Enexis B.V.,Westert,91,9699RG,VRIESCHELOO,374.5384615,0
Enexis B.V.,Meidoornweg,9,9699SC,VRIESCHELOO,175.6,0
Enexis B.V.,Esdoornweg,118,9699SH,VRIESCHELOO,94.71428571,0
Enexis B.V.,Ribesweg,110,9699SM,VRIESCHELOO,240.6153846,0
Enexis B.V.,Scheidingslaan,60,9699TE,VRIESCHELOO,267.047619,0
Enexis B.V.,B L Tijdensweg,104,9699TL,VRIESCHELOO,338.3636364,0
Enexis B.V.,J Buiskoolweg,30,9699TM,VRIESCHELOO,327.1481481,0
Enexis B.V.,Praediniussingel,16,9711AA,GRONINGEN,84.79710145,0
Enexis B.V.,Ganzevoortsingel,144,9711AH,GRONINGEN,64.17241379,51.33793103
Enexis B.V.,Ubbo Emmiussingel,121,9711AZ,GRONINGEN,138.7272727,0
Enexis B.V.,Coehoornsingel,12,9711BN,GRONINGEN,122.4545455,0
Enexis B.V.,Driemolendrift,101,9711BV,GRONINGEN,65.46666667,0
Enexis B.V.,Ubbo Emmiusstraat,109,9711CA,GRONINGEN,747,0
Enexis B.V.,Moeskersgang,124,9711CH,GRONINGEN,76.80952381,0
Enexis B.V.,Ypenmolendrift,3,9711CN,GRONINGEN,68.375,4.78625
Enexis B.V.,Rademarkt,91,9711CS,GRONINGEN,1663.181818,0
Enexis B.V.,Kostersgang,105,9711CX,GRONINGEN,77.02631579,0
Enexis B.V.,Kleine Molenstraat,22,9711CZ,GRONINGEN,126.75,0
Enexis B.V.,Herepoortenmolendrift,29,9711DE,GRONINGEN,188.8666667,0
Enexis B.V.,Winschoterkade,31,9711EA,GRONINGEN,211.0952381,0
Enexis B.V.,Radesingel,20,9711EE,GRONINGEN,132.9047619,143.5371429
Enexis B.V.,Verlengde Oosterstraat,88,9711EM,GRONINGEN,185.6086957,0
Enexis B.V.,Heresingel,88,9711EP,GRONINGEN,268.6078431,0
Enexis B.V.,Hereplein,86,9711GC,GRONINGEN,148.8571429,0
Enexis B.V.,Herebinnensingel,143,9711GE,GRONINGEN,474.0625,0
Enexis B.V.,Steentilstraat,55,9711GJ,GRONINGEN,403.5185185,0
Enexis B.V.,Kleine Steentilstraat,22,9711GR,GRONINGEN,425.1,0
Enexis B.V.,Zuiderkuipen,112,9711HR,GRONINGEN,159,160.59
Enexis B.V.,Museumstraat,146,9711HS,GRONINGEN,79.54166667,87.49583334
Enexis B.V.,Reitemakersrijge,41,9711HT,GRONINGEN,461.0909091,327.3745455
Enexis B.V.,Schuitemakersstraat,19,9711HV,GRONINGEN,264.5789474,108.4773684
Enexis B.V.,Munnekeholm,101,9711JA,GRONINGEN,364.5882353,0
Enexis B.V.,Akerkhof,27,9711JB,GRONINGEN,368.3513514,121.555946
Enexis B.V.,Schoolholm,46,9711JD,GRONINGEN,35.80952381,0
Enexis B.V.,Folkingedwarsstraat,148,9711JJ,GRONINGEN,80.35714286,0
Enexis B.V.,Folkingestraat,19,9711JT,GRONINGEN,281.4545455,0
Enexis B.V.,Haddingestraat,78,9711KA,GRONINGEN,170.2727273,0
Enexis B.V.,Kleine Haddingestraat,90,9711KG,GRONINGEN,47.76315789,0
Enexis B.V.,Pelsterstraat,99,9711KH,GRONINGEN,345,0
Enexis B.V.,Pelsterdwarsstraat,127,9711KN,GRONINGEN,600.8947368,372.5547368
Enexis B.V.,Tussen Beide Markten,138,9711KW,GRONINGEN,2776.769231,2165.88
Enexis B.V.,Herestraat,77,9711LB,GRONINGEN,778.0967742,93.3716129
Enexis B.V.,Museumeiland,14,9711LX,GRONINGEN,203.8181818,124.3290909
Enexis B.V.,Gelkingestraat,68,9711NB,GRONINGEN,256.483871,0
Enexis B.V.,Willem Lodewijk Passage,33,9711NG,GRONINGEN,696.1304348,570.8269565
Enexis B.V.,Poelestraat,146,9711PE,GRONINGEN,1284.8,51.392
Enexis B.V.,Gedempte Kattendiep,69,9711PL,GRONINGEN,645.8947368,0
Enexis B.V.,Schuitendiep,102,9711PV,GRONINGEN,468.5,0
Enexis B.V.,Mussengang,64,9711RN,GRONINGEN,72.07142857,0
Enexis B.V.,V 't voormalig k Poortje,7,9711RR,GRONINGEN,709.5,0
Enexis B.V.,Snikkevaardersgang,76,9711RW,GRONINGEN,72.41176471,0
Enexis B.V.,Oosterhavenstraat,3,9711SC,GRONINGEN,283.2727273,0
Enexis B.V.,Damsterkade,43,9711SE,GRONINGEN,140.3333333,0
Enexis B.V.,Damsterdiep,23,9711SG,GRONINGEN,272.8571429,0
Enexis B.V.,Snor Damsterdiep,52,9711SM,GRONINGEN,122.8205128,0
Enexis B.V.,Pluimerstraat,124,9711SW,GRONINGEN,77.2,0
Enexis B.V.,Kruitlaan,112,9711TW,GRONINGEN,445.7272727,0
Enexis B.V.,Nieuwe Sint Jansstraat,105,9711VG,GRONINGEN,498.5,0
Enexis B.V.,Kruitgracht,143,9711VL,GRONINGEN,114.875,0
Enexis B.V.,Turfsingel,17,9711VV,GRONINGEN,54.56521739,0
Enexis B.V.,W A Scholtenstraat,110,9711XB,GRONINGEN,197,0
Enexis B.V.,Poortersplein,29,9711XN,GRONINGEN,68.19230769,0
Enexis B.V.,Bleekveld,97,9711XS,GRONINGEN,70.62962963,0
Enexis B.V.,Hoge der A,71,9712AC,GRONINGEN,774.6470588,580.9852941
Enexis B.V.,Vijfde Drift Noorderhvn,14,9712AL,GRONINGEN,258.4090909,0
Enexis B.V.,Vishoek,24,9712AR,GRONINGEN,189.3181818,0
Enexis B.V.,De Laan,70,9712AV,GRONINGEN,57.11111111,0
Enexis B.V.,Lutkenieuwstraat,64,9712AW,GRONINGEN,148,130.24
Enexis B.V.,Akerkstraat,52,9712BD,GRONINGEN,197.0714286,0
Enexis B.V.,Grote Kromme Elleboog,22,9712BJ,GRONINGEN,603.2857143,337.84
Enexis B.V.,Turftorenstraat,74,9712BL,GRONINGEN,538.5,220.785
Enexis B.V.,Kleine Kromme Elleboog,85,9712BS,GRONINGEN,440.6818182,0
Enexis B.V.,Stoeldraaierstraat,101,9712BT,GRONINGEN,305.0416667,0
Enexis B.V.,Soephuisstraatje,126,9712BZ,GRONINGEN,258.2608696,82.64347827
Enexis B.V.,Guldenstraat,10,9712CD,GRONINGEN,1731.3125,0
Enexis B.V.,Zwanestraat,141,9712CG,GRONINGEN,554.7777778,543.6822222
Enexis B.V.,Kleine Butjesstraat,143,9712DA,GRONINGEN,64.7826087,0
Enexis B.V.,Boteringeplaats,118,9712DB,GRONINGEN,117,52.65
Enexis B.V.,Oude Kijk in 't Jatstr,135,9712EA,GRONINGEN,585.3333333,134.6266667
Enexis B.V.,Uurwerkersgang,15,9712EH,GRONINGEN,162.4285714,0
Enexis B.V.,Muurstraat,125,9712EM,GRONINGEN,447.0666667,49.17733334
Enexis B.V.,Stalstraat,99,9712EN,GRONINGEN,33.5,17.755
Enexis B.V.,Butjesstraat,145,9712EW,GRONINGEN,262.9375,0
Enexis B.V.,Pausgang,102,9712EZ,GRONINGEN,98.18181818,54
Enexis B.V.,Oude Boteringestraat,76,9712GA,GRONINGEN,801.173913,0
Enexis B.V.,Hardewikerstraat,44,9712GS,GRONINGEN,124.1142857,0
Enexis B.V.,Tweede Drift Spilsluizen,148,9712GV,GRONINGEN,1071.642857,0
Enexis B.V.,Kwinkenplein,98,9712GX,GRONINGEN,763.0454545,0
Enexis B.V.,Oude Ebbingestraat,13,9712HA,GRONINGEN,328.7297297,0
Enexis B.V.,Sint Walburgstraat,55,9712HW,GRONINGEN,878.75,0
Enexis B.V.,Jacobijnerstraat,8,9712HZ,GRONINGEN,754.75,0
Enexis B.V.,Kattenhage,3,9712JD,GRONINGEN,471,438.03
Enexis B.V.,Martinikerkhof,12,9712JG,GRONINGEN,2594.8,0
Enexis B.V.,Waagstraat,135,9712JS,GRONINGEN,839.5769231,0
Enexis B.V.,Pijpstraat,83,9712LZ,GRONINGEN,51.75,37.7775
Enexis B.V.,Nieuwe Ebbingestraat,122,9712NA,GRONINGEN,162.9565217,0
Enexis B.V.,Spilsluizen,28,9712NR,GRONINGEN,512.1578947,0
Enexis B.V.,Lopendediep,116,9712NV,GRONINGEN,166.4444444,38.28222221
Enexis B.V.,Nieuwe Boteringestraat,109,9712PA,GRONINGEN,100.9459459,0
Enexis B.V.,Nieuwe Kerkhof,118,9712PT,GRONINGEN,168.68,0
Enexis B.V.,Rotterdammerstraatje,102,9712RA,GRONINGEN,293.3,0
Enexis B.V.,Nieuwe Kijk in 't Jatstr,43,9712SB,GRONINGEN,163.8235294,0
Enexis B.V.,Grote Leliestraat,117,9712SM,GRONINGEN,84,9.24
Enexis B.V.,Kleine Leliestraat,75,9712TD,GRONINGEN,186.875,0
Enexis B.V.,Grote Rozenstraat,42,9712TH,GRONINGEN,229.2352941,0
Enexis B.V.,Kleine Rozenstraat,74,9712TL,GRONINGEN,161.2777778,0
Enexis B.V.,Kamerlingheplein,61,9712TR,GRONINGEN,85.13333333,0
Enexis B.V.,Grote Kruisstraat,99,9712TT,GRONINGEN,168.1111111,0
Enexis B.V.,Kleine Kruisstraat,38,9712TV,GRONINGEN,81.60606061,0
Enexis B.V.,Kleine Appelstraat,15,9712TX,GRONINGEN,197.1666667,205.0533334
Enexis B.V.,Grote Appelstraat,45,9712VA,GRONINGEN,274.1,243.949
Enexis B.V.,Noorderhaven,125,9712VE,GRONINGEN,473.7857143,0
Enexis B.V.,Noorderbinnensingel,85,9712XA,GRONINGEN,195.8823529,137.117647
Enexis B.V.,Eemskanaal Noordzijde,59,9713AA,GRONINGEN,382.1666667,34.395
Enexis B.V.,Petrus Campersingel,87,9713AB,GRONINGEN,75.775,0
Enexis B.V.,S.S. Rosensteinlaan,127,9713AR,GRONINGEN,154.7142857,102.1114286
Enexis B.V.,Gorechtkade,97,9713BA,GRONINGEN,65.74193548,0
Enexis B.V.,Holtstek,57,9713CN,GRONINGEN,122.9583333,0
Enexis B.V.,Balkgat,97,9713DH,GRONINGEN,135.6315789,0
Enexis B.V.,Oostersingeldwarsstraat,113,9713EZ,GRONINGEN,286.4615385,272.1384616
Enexis B.V.,Steentilkade,92,9713GB,GRONINGEN,198.3888889,0
Enexis B.V.,Prof Rankestraat,65,9713GC,GRONINGEN,112.2727273,0
Enexis B.V.,Professor Rankestraat,130,9713GE,GRONINGEN,139.1052632,108.5021053
Enexis B.V.,Prof Enno D Wiersmastr,134,9713GH,GRONINGEN,243.826087,90.21565219
Enexis B.V.,Dirk Huizingastraat,108,9713GL,GRONINGEN,213.2,0
Enexis B.V.,Linnaeusplein,114,9713GN,GRONINGEN,93.88888889,8.45
Enexis B.V.,H A Kooijkerplein,52,9713GT,GRONINGEN,130.4761905,0
Enexis B.V.,Hanzeplein,123,9713GW,GRONINGEN,72.328125,0
Enexis B.V.,L J Zielstraweg,64,9713GX,GRONINGEN,211.4705882,0
Enexis B.V.,Gerbrand Bakkerstraat,131,9713HB,GRONINGEN,233.4,0
Enexis B.V.,Jan Hissink Jansenstraat,40,9713HP,GRONINGEN,105.1851852,90.45925927
Enexis B.V.,Baart de la Faillestraat,65,9713JB,GRONINGEN,68.54166667,0
Enexis B.V.,A P Fokkerstraat,96,9713JH,GRONINGEN,58.20833333,0
Enexis B.V.,A.P. Fokkerstraat,148,9713JJ,GRONINGEN,73.23809524,0
Enexis B.V.,E Th a Thuessinkln,65,9713JN,GRONINGEN,98.5,0
Enexis B.V.,Wouter van Doeverenplein,131,9713JX,GRONINGEN,103.78125,0
Enexis B.V.,Oosterhamrikkade,12,9713KB,GRONINGEN,418.9444444,171.7672222
Enexis B.V.,Jasmijnpad,77,9713KV,GRONINGEN,345.1428571,0
Enexis B.V.,Heesterpoort,91,9713KZ,GRONINGEN,101.3529412,0
Enexis B.V.,Zaagmuldersweg,28,9713LB,GRONINGEN,111.8235294,101.7594118
Enexis B.V.,Meidoornpad,131,9713NM,GRONINGEN,227.5,0
Enexis B.V.,Heesterlaan,23,9713NV,GRONINGEN,172,0
Enexis B.V.,Geraniumhof,26,9713NX,GRONINGEN,84.56521739,51.58478261
Enexis B.V.,Fuchsiahof,34,9713PK,GRONINGEN,78.8,0
Enexis B.V.,Stokroosplein,87,9713PL,GRONINGEN,81.45,0
Enexis B.V.,Goudenregenplein,138,9713PP,GRONINGEN,129.2631579,0
Enexis B.V.,Koekoekplein,128,9713PV,GRONINGEN,80.22580645,0
Enexis B.V.,Oliemuldersweg,115,9713VC,GRONINGEN,137.3478261,92.02304349
Enexis B.V.,Tjerk Bolhuisstraat,135,9713WD,GRONINGEN,229.7272727,0
Enexis B.V.,Parkzijde,10,9713WE,GRONINGEN,210.4,0
Enexis B.V.,Florakade,99,9713ZD,GRONINGEN,106.8095238,0
Enexis B.V.,Korreweg,32,9713ZP,GRONINGEN,226.4545455,0
Enexis B.V.,Van Kerckhoffstraat,149,9714BK,GRONINGEN,125.12,0
Enexis B.V.,Eyssoniusstraat,38,9714BR,GRONINGEN,138.8666667,0
Enexis B.V.,Bernoulliplein,103,9714BT,GRONINGEN,143.45,35.8625
Enexis B.V.,Petrus Driessenstraat,94,9714CA,GRONINGEN,106.5,0
Enexis B.V.,Eyssoniusplein,72,9714CD,GRONINGEN,109.8181818,0
Enexis B.V.,C H Petersstraat,105,9714CG,GRONINGEN,90.04545455,0
Enexis B.V.,J C Kapteynlaan,116,9714CK,GRONINGEN,167.2068966,65.21068967
Enexis B.V.,J.C. Kapteynlaan,91,9714CN,GRONINGEN,121.7692308,0
Enexis B.V.,Johannes Mulderstraat,57,9714CV,GRONINGEN,288.25,0
Enexis B.V.,Monnikhof,33,9714DT,GRONINGEN,253.0714286,0
Enexis B.V.,Beren,103,9714DV,GRONINGEN,239.9655172,0
Enexis B.V.,Bloemsingel,97,9714DX,GRONINGEN,117.2,0
Enexis B.V.,Petrus Hendrikszstraat,112,9714EA,GRONINGEN,76.64,0
Enexis B.V.,Oppenheimstraat,150,9714EK,GRONINGEN,103.35,0
Enexis B.V.,Tellegenstraat,115,9714GA,GRONINGEN,108.5,0
Enexis B.V.,Heymanslaan,32,9714GE,GRONINGEN,113.1363636,0
Enexis B.V.,Diephuisstraat,8,9714GS,GRONINGEN,98.95454545,19.79090909
Enexis B.V.,Van Hamelstraat,32,9714HH,GRONINGEN,186,0
Enexis B.V.,Hamburgerstraat,39,9714JA,GRONINGEN,139.7368421,103.4052632
Enexis B.V.,Star Numanstraat,101,9714JH,GRONINGEN,168.8333333,0
Enexis B.V.,Oosterhamriklaan,16,9714JT,GRONINGEN,233.6666667,0
Enexis B.V.,Eerste Hunzestraat,119,9715BH,GRONINGEN,146.2666667,0
Enexis B.V.,Tweede Hunzestraat,26,9715BN,GRONINGEN,140.5833333,0
Enexis B.V.,Sabangplein,49,9715CV,GRONINGEN,238.6153846,0
Enexis B.V.,Deliplein,140,9715DA,GRONINGEN,84.42857143,64.16571429
Enexis B.V.,Sumatralaan,79,9715GA,GRONINGEN,169.5625,159.38875
Enexis B.V.,R. Feithplein,65,9715GH,GRONINGEN,122.4,0
Enexis B.V.,Billitonplein,24,9715GK,GRONINGEN,148.4,0
Enexis B.V.,Borneoplein,119,9715GM,GRONINGEN,284.4666667,0
Enexis B.V.,Javalaan,92,9715GP,GRONINGEN,116.45,0
Enexis B.V.,Floresplein,112,9715HH,GRONINGEN,324.2,0
Enexis B.V.,Medanstraat,98,9715KD,GRONINGEN,168.3888889,0
Enexis B.V.,Soerabajastraat,106,9715LM,GRONINGEN,92.3,0
Enexis B.V.,Westindischekade,72,9715SX,GRONINGEN,127.0952381,0
Enexis B.V.,Bedumerweg,2,9716AA,GRONINGEN,408.4666667,396.2126667
Enexis B.V.,Noorderstationsstraat,124,9716AN,GRONINGEN,277.5555556,22.20444445
Enexis B.V.,Bedumerstraat,51,9716BA,GRONINGEN,63.56666667,0
Enexis B.V.,Almastraat,1,9716CM,GRONINGEN,79.59259259,0
Enexis B.V.,Asingastraat,14,9716EK,GRONINGEN,152.45,0
Enexis B.V.,Borgplein,98,9716GG,GRONINGEN,166.1,0
Enexis B.V.,Borgwal,47,9716GS,GRONINGEN,170.9230769,164.0861538
Enexis B.V.,Cortinghpoort,48,9716GX,GRONINGEN,172.375,0
Enexis B.V.,De Hoogte,124,9716HE,GRONINGEN,136.9411765,0
Enexis B.V.,Hermanstraat,103,9716HH,GRONINGEN,152.0833333,0
Enexis B.V.,Reinautstraat,64,9716HM,GRONINGEN,125.5294118,0
Enexis B.V.,Cortinghlaan,13,9716HR,GRONINGEN,138.9375,0
Enexis B.V.,Noorderspoorsingel,31,9716JB,GRONINGEN,148.3333333,0
Enexis B.V.,Poortstraat,102,9716JG,GRONINGEN,113.3,101.97
Enexis B.V.,Ernst Casimirlaan,27,9717AT,GRONINGEN,115.2272727,0
Enexis B.V.,Albertine Agnesplein,72,9717ET,GRONINGEN,178.4615385,0
Enexis B.V.,Albertine Agnesstraat,108,9717EV,GRONINGEN,189.7083333,0
Enexis B.V.,Verlengde Grachtstraat,6,9717GD,GRONINGEN,225.6923077,0
Enexis B.V.,Selwerderstraat,44,9717GJ,GRONINGEN,91.56521739,0
Enexis B.V.,Selwerderdwarsstraat,92,9717GM,GRONINGEN,109.6111111,0
Enexis B.V.,Kolfstraat,32,9717GP,GRONINGEN,76.95652174,17.7
Enexis B.V.,Kleine Grachtstraat,79,9717HM,GRONINGEN,186.9,0
Enexis B.V.,Tuinbouwdwarsstraat,146,9717HT,GRONINGEN,180.125,0
Enexis B.V.,Moesstraat,98,9717JT,GRONINGEN,32.71428571,0
Enexis B.V.,Koolstraat,2,9717KA,GRONINGEN,180.7,0
Enexis B.V.,Noorderbuitensingel,3,9717KK,GRONINGEN,196.4545455,0
Enexis B.V.,Louise Henriettestraat,138,9717LH,GRONINGEN,68.41666667,0
Enexis B.V.,Rijskampenstraat,92,9717LN,GRONINGEN,111,0
Enexis B.V.,Noorderdwarsstraat,22,9717LW,GRONINGEN,79.77777778,0
Enexis B.V.,Westerhaven,120,9718AB,GRONINGEN,197.175,0
Enexis B.V.,Westerhavenstraat,8,9718AG,GRONINGEN,192.6153846,0
Enexis B.V.,Lissabonstraat,144,9718AZ,GRONINGEN,278.4444444,0
Enexis B.V.,Eendrachtskade NZ,98,9718BB,GRONINGEN,302.4827586,0
Enexis B.V.,Willem Barentzstraat,21,9718BC,GRONINGEN,263.1875,0
Enexis B.V.,Hoendiepskade,146,9718BD,GRONINGEN,279.6666667,0
Enexis B.V.,Lage der A,147,9718BG,GRONINGEN,82.26865672,0
Enexis B.V.,Westerbinnensingel,142,9718BP,GRONINGEN,198.9583333,0
Enexis B.V.,Sledemennerstraat,69,9718BW,GRONINGEN,264.45,179.826
Enexis B.V.,Astraat,119,9718CR,GRONINGEN,412.6086957,0
Enexis B.V.,Aweg,16,9718CS,GRONINGEN,575.8095238,0
Enexis B.V.,Steenhouwerskade,86,9718DA,GRONINGEN,254.4285714,0
Enexis B.V.,Nieuwe Blekerstraat,113,9718ED,GRONINGEN,263.2666667,73.71466668
Enexis B.V.,Jozef Israelsplein,147,9718EN,GRONINGEN,256.85,0
Enexis B.V.,H.W. Mesdagstraat,38,9718HA,GRONINGEN,333.4545455,0
Enexis B.V.,Verlengde Visserstraat,78,9718JA,GRONINGEN,236.3,250.478
Enexis B.V.,Kraneweg,35,9718JD,GRONINGEN,282.8333333,169.7
Enexis B.V.,Dr C Hofstede de Grootkd,110,9718KA,GRONINGEN,232.2666667,0
Enexis B.V.,Taco Mesdagplein,49,9718KE,MEPPEL,221.8888889,126.4766667
Enexis B.V.,Taco Mesdagstraat,9,9718KG,GRONINGEN,156.0555556,0
Enexis B.V.,Jan Lutmastraat,127,9718KW,GRONINGEN,313.1428571,0
Enexis B.V.,Friesestraatweg,77,9718NA,GRONINGEN,212.1578947,0
Enexis B.V.,Eerste Spoorstraat,42,9718PA,GRONINGEN,116.9444444,0
Enexis B.V.,Tweede Spoorstraat,113,9718PC,GRONINGEN,131,3.93
Enexis B.V.,Gerard Ter Borghstraat,108,9718RA,GRONINGEN,102.2,48.034
Enexis B.V.,Verlengde Hereweg,7,9721AB,GRONINGEN,307.1111111,168.9111111
Enexis B.V.,Thomsonstraat,95,9721AT,GRONINGEN,139.2777778,0
Enexis B.V.,Helper Westsingel,75,9721BA,GRONINGEN,138.7037037,151.187037
Enexis B.V.,Helperveste,56,9721BJ,GRONINGEN,65.375,50.33875
Enexis B.V.,Jullensstraat,28,9721BK,GRONINGEN,592.6363636,0
Enexis B.V.,Helper Weststraat,34,9721BL,GRONINGEN,491.75,0
Enexis B.V.,Helper Molenstraat,98,9721BT,GRONINGEN,1039.454545,0
Enexis B.V.,Van Iddekingeweg,30,9721BW,GRONINGEN,74.83333333,0
Enexis B.V.,Rengersstraat,34,9721CS,GRONINGEN,115.1764706,0
Enexis B.V.,Bosch van Rosenthalstr,84,9721CW,GRONINGEN,282.4166667,211.8125
Enexis B.V.,Helperplein,100,9721CX,GRONINGEN,532.92,0
Enexis B.V.,Van Starkenborghstraat,111,9721EA,GRONINGEN,144.8888889,0
Enexis B.V.,De Sitterstraat,1,9721ET,GRONINGEN,224.6923077,0
Enexis B.V.,Van Panhuysstraat,113,9721GA,GRONINGEN,142.2,31.284
Enexis B.V.,De Ranitzstraat,132,9721GE,GRONINGEN,196.8333333,86.60666665
Enexis B.V.,Moddermanlaan,102,9721GK,GRONINGEN,307.9166667,190.9083334
Enexis B.V.,Papiermolenlaan,109,9721GP,GRONINGEN,170.4615385,0
Enexis B.V.,Hora Siccamasingel,139,9721HA,GRONINGEN,72.96,0
Enexis B.V.,Werumeus Buningstraat,89,9721JA,GRONINGEN,346.8888889,41.62666667
Enexis B.V.,Couperusstraat,3,9721JB,GRONINGEN,96.12,0
Enexis B.V.,Verweystraat,147,9721LV,GRONINGEN,110.1818182,0
Enexis B.V.,Vasalislaan,104,9721MC,GRONINGEN,339.25,210.335
Enexis B.V.,Belcamposingel,53,9721ME,GRONINGEN,253.1333333,0
Enexis B.V.,Jan Wolkerslaan,121,9721MK,GRONINGEN,318.1666667,0
Enexis B.V.,Van Ketwich Verschuurln,36,9721SB,GRONINGEN,438.8,0
Enexis B.V.,Van Moerkerkenlaan,28,9721TA,GRONINGEN,320.0833333,179.2466666
Enexis B.V.,Marcellus Emantslaan,123,9721TK,GRONINGEN,165.2307692,0
Enexis B.V.,Bordewijklaan,42,9721TN,GRONINGEN,295,0
